subset_indices,subset_bitmask,num_features,accuracy,error_hE,penalty_hP,fitness_h
"(4, 9, 12)",0000100001001,3,0.7407407407407407,0.2592592592592593,0.03,0.2892592592592593
"(4, 9, 11)",0000100001010,3,0.7037037037037037,0.2962962962962963,0.03,0.3262962962962963
"(4, 9, 11, 12)",0000100001011,4,0.7901234567901234,0.2098765432098766,0.04,0.2498765432098766
"(4, 9, 10)",0000100001100,3,0.6049382716049383,0.3950617283950617,0.03,0.42506172839506173
"(4, 9, 10, 12)",0000100001101,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 9, 10, 11)",0000100001110,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 9, 10, 11, 12)",0000100001111,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 8)",0000100010000,2,0.6049382716049383,0.3950617283950617,0.02,0.4150617283950617
"(4, 8, 12)",0000100010001,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 8, 11)",0000100010010,3,0.7037037037037037,0.2962962962962963,0.03,0.3262962962962963
"(4, 8, 11, 12)",0000100010011,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 8, 10)",0000100010100,3,0.5925925925925926,0.40740740740740744,0.03,0.43740740740740747
"(4, 8, 10, 12)",0000100010101,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(4, 8, 10, 11)",0000100010110,4,0.6790123456790124,0.32098765432098764,0.04,0.3609876543209876
"(4, 8, 10, 11, 12)",0000100010111,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 8, 9)",0000100011000,3,0.691358024691358,0.308641975308642,0.03,0.33864197530864204
"(4, 8, 9, 12)",0000100011001,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 8, 9, 11)",0000100011010,4,0.7530864197530864,0.24691358024691357,0.04,0.28691358024691355
"(4, 8, 9, 11, 12)",0000100011011,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 8, 9, 10)",0000100011100,4,0.6296296296296297,0.37037037037037035,0.04,0.41037037037037033
"(4, 8, 9, 10, 12)",0000100011101,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 8, 9, 10, 11)",0000100011110,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(4, 8, 9, 10, 11, 12)",0000100011111,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(4, 7)",0000100100000,2,0.6172839506172839,0.3827160493827161,0.02,0.4027160493827161
"(4, 7, 12)",0000100100001,3,0.7901234567901234,0.2098765432098766,0.03,0.23987654320987659
"(4, 7, 11)",0000100100010,3,0.7407407407407407,0.2592592592592593,0.03,0.2892592592592593
"(4, 7, 11, 12)",0000100100011,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(4, 7, 10)",0000100100100,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 7, 10, 12)",0000100100101,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(4, 7, 10, 11)",0000100100110,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 7, 10, 11, 12)",0000100100111,5,0.8024691358024691,0.19753086419753085,0.05,0.24753086419753084
"(4, 7, 9)",0000100101000,3,0.7530864197530864,0.24691358024691357,0.03,0.2769135802469136
"(4, 7, 9, 12)",0000100101001,4,0.8148148148148148,0.18518518518518523,0.04,0.22518518518518524
"(4, 7, 9, 11)",0000100101010,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(4, 7, 9, 11, 12)",0000100101011,5,0.8518518518518519,0.14814814814814814,0.05,0.19814814814814813
"(4, 7, 9, 10)",0000100101100,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 7, 9, 10, 12)",0000100101101,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 7, 9, 10, 11)",0000100101110,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(4, 7, 9, 10, 11, 12)",0000100101111,6,0.8271604938271605,0.1728395061728395,0.06,0.2328395061728395
"(4, 7, 8)",0000100110000,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 7, 8, 12)",0000100110001,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 7, 8, 11)",0000100110010,4,0.7777777777777778,0.2222222222222222,0.04,0.2622222222222222
"(4, 7, 8, 11, 12)",0000100110011,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 7, 8, 10)",0000100110100,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 7, 8, 10, 12)",0000100110101,5,0.7777777777777778,0.2222222222222222,0.05,0.2722222222222222
"(4, 7, 8, 10, 11)",0000100110110,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 7, 8, 10, 11, 12)",0000100110111,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(4, 7, 8, 9)",0000100111000,4,0.7283950617283951,0.2716049382716049,0.04,0.3116049382716049
"(4, 7, 8, 9, 12)",0000100111001,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 7, 8, 9, 11)",0000100111010,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 7, 8, 9, 11, 12)",0000100111011,6,0.8518518518518519,0.14814814814814814,0.06,0.20814814814814814
"(4, 7, 8, 9, 10)",0000100111100,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(4, 7, 8, 9, 10, 12)",0000100111101,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(4, 7, 8, 9, 10, 11)",0000100111110,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 7, 8, 9, 10, 11, 12)",0000100111111,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(4, 6)",0000101000000,2,0.5308641975308642,0.4691358024691358,0.02,0.4891358024691358
"(4, 6, 12)",0000101000001,3,0.6419753086419753,0.3580246913580247,0.03,0.38802469135802475
"(4, 6, 11)",0000101000010,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 6, 11, 12)",0000101000011,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 6, 10)",0000101000100,3,0.5802469135802469,0.41975308641975306,0.03,0.4497530864197531
"(4, 6, 10, 12)",0000101000101,4,0.7283950617283951,0.2716049382716049,0.04,0.3116049382716049
"(4, 6, 10, 11)",0000101000110,4,0.654320987654321,0.345679012345679,0.04,0.385679012345679
"(4, 6, 10, 11, 12)",0000101000111,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 6, 9)",0000101001000,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 6, 9, 12)",0000101001001,4,0.7530864197530864,0.24691358024691357,0.04,0.28691358024691355
"(4, 6, 9, 11)",0000101001010,4,0.7530864197530864,0.24691358024691357,0.04,0.28691358024691355
"(4, 6, 9, 11, 12)",0000101001011,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 6, 9, 10)",0000101001100,4,0.6419753086419753,0.3580246913580247,0.04,0.3980246913580247
"(4, 6, 9, 10, 12)",0000101001101,5,0.7037037037037037,0.2962962962962963,0.05,0.34629629629629627
"(4, 6, 9, 10, 11)",0000101001110,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(4, 6, 9, 10, 11, 12)",0000101001111,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 6, 8)",0000101010000,3,0.5925925925925926,0.40740740740740744,0.03,0.43740740740740747
"(4, 6, 8, 12)",0000101010001,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 6, 8, 11)",0000101010010,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 6, 8, 11, 12)",0000101010011,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 6, 8, 10)",0000101010100,4,0.6296296296296297,0.37037037037037035,0.04,0.41037037037037033
"(4, 6, 8, 10, 12)",0000101010101,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(4, 6, 8, 10, 11)",0000101010110,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 6, 8, 10, 11, 12)",0000101010111,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(4, 6, 8, 9)",0000101011000,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(4, 6, 8, 9, 12)",0000101011001,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 6, 8, 9, 11)",0000101011010,5,0.7777777777777778,0.2222222222222222,0.05,0.2722222222222222
"(4, 6, 8, 9, 11, 12)",0000101011011,6,0.8271604938271605,0.1728395061728395,0.06,0.2328395061728395
"(4, 6, 8, 9, 10)",0000101011100,5,0.654320987654321,0.345679012345679,0.05,0.395679012345679
"(4, 6, 8, 9, 10, 12)",0000101011101,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(4, 6, 8, 9, 10, 11)",0000101011110,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(4, 6, 8, 9, 10, 11, 12)",0000101011111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(4, 6, 7)",0000101100000,3,0.6049382716049383,0.3950617283950617,0.03,0.42506172839506173
"(4, 6, 7, 12)",0000101100001,4,0.7777777777777778,0.2222222222222222,0.04,0.2622222222222222
"(4, 6, 7, 11)",0000101100010,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 6, 7, 11, 12)",0000101100011,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 6, 7, 10)",0000101100100,4,0.6790123456790124,0.32098765432098764,0.04,0.3609876543209876
"(4, 6, 7, 10, 12)",0000101100101,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 6, 7, 10, 11)",0000101100110,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(4, 6, 7, 10, 11, 12)",0000101100111,6,0.8518518518518519,0.14814814814814814,0.06,0.20814814814814814
"(4, 6, 7, 9)",0000101101000,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 6, 7, 9, 12)",0000101101001,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 6, 7, 9, 11)",0000101101010,5,0.8024691358024691,0.19753086419753085,0.05,0.24753086419753084
"(4, 6, 7, 9, 11, 12)",0000101101011,6,0.8518518518518519,0.14814814814814814,0.06,0.20814814814814814
"(4, 6, 7, 9, 10)",0000101101100,5,0.7037037037037037,0.2962962962962963,0.05,0.34629629629629627
"(4, 6, 7, 9, 10, 12)",0000101101101,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(4, 6, 7, 9, 10, 11)",0000101101110,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(4, 6, 7, 9, 10, 11, 12)",0000101101111,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(4, 6, 7, 8)",0000101110000,4,0.7283950617283951,0.2716049382716049,0.04,0.3116049382716049
"(4, 6, 7, 8, 12)",0000101110001,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 6, 7, 8, 11)",0000101110010,5,0.7777777777777778,0.2222222222222222,0.05,0.2722222222222222
"(4, 6, 7, 8, 11, 12)",0000101110011,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(4, 6, 7, 8, 10)",0000101110100,5,0.691358024691358,0.308641975308642,0.05,0.358641975308642
"(4, 6, 7, 8, 10, 12)",0000101110101,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(4, 6, 7, 8, 10, 11)",0000101110110,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 6, 7, 8, 10, 11, 12)",0000101110111,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(4, 6, 7, 8, 9)",0000101111000,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 6, 7, 8, 9, 12)",0000101111001,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 6, 7, 8, 9, 11)",0000101111010,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(4, 6, 7, 8, 9, 11, 12)",0000101111011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(4, 6, 7, 8, 9, 10)",0000101111100,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(4, 6, 7, 8, 9, 10, 12)",0000101111101,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(4, 6, 7, 8, 9, 10, 11)",0000101111110,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(4, 6, 7, 8, 9, 10, 11, 12)",0000101111111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(4, 5)",0000110000000,2,0.5802469135802469,0.41975308641975306,0.02,0.4397530864197531
"(4, 5, 12)",0000110000001,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 5, 11)",0000110000010,3,0.6296296296296297,0.37037037037037035,0.03,0.4003703703703704
"(4, 5, 11, 12)",0000110000011,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(4, 5, 10)",0000110000100,3,0.5925925925925926,0.40740740740740744,0.03,0.43740740740740747
"(4, 5, 10, 12)",0000110000101,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 5, 10, 11)",0000110000110,4,0.6419753086419753,0.3580246913580247,0.04,0.3980246913580247
"(4, 5, 10, 11, 12)",0000110000111,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 9)",0000110001000,3,0.6296296296296297,0.37037037037037035,0.03,0.4003703703703704
"(4, 5, 9, 12)",0000110001001,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(4, 5, 9, 11)",0000110001010,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(4, 5, 9, 11, 12)",0000110001011,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(4, 5, 9, 10)",0000110001100,4,0.6296296296296297,0.37037037037037035,0.04,0.41037037037037033
"(4, 5, 9, 10, 12)",0000110001101,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(4, 5, 9, 10, 11)",0000110001110,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(4, 5, 9, 10, 11, 12)",0000110001111,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(4, 5, 8)",0000110010000,3,0.6049382716049383,0.3950617283950617,0.03,0.42506172839506173
"(4, 5, 8, 12)",0000110010001,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(4, 5, 8, 11)",0000110010010,4,0.6790123456790124,0.32098765432098764,0.04,0.3609876543209876
"(4, 5, 8, 11, 12)",0000110010011,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(4, 5, 8, 10)",0000110010100,4,0.6049382716049383,0.3950617283950617,0.04,0.4350617283950617
"(4, 5, 8, 10, 12)",0000110010101,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 8, 10, 11)",0000110010110,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(4, 5, 8, 10, 11, 12)",0000110010111,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(4, 5, 8, 9)",0000110011000,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(4, 5, 8, 9, 12)",0000110011001,5,0.7037037037037037,0.2962962962962963,0.05,0.34629629629629627
"(4, 5, 8, 9, 11)",0000110011010,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 8, 9, 11, 12)",0000110011011,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(4, 5, 8, 9, 10)",0000110011100,5,0.6049382716049383,0.3950617283950617,0.05,0.4450617283950617
"(4, 5, 8, 9, 10, 12)",0000110011101,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(4, 5, 8, 9, 10, 11)",0000110011110,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(4, 5, 8, 9, 10, 11, 12)",0000110011111,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(4, 5, 7)",0000110100000,3,0.6790123456790124,0.32098765432098764,0.03,0.35098765432098766
"(4, 5, 7, 12)",0000110100001,4,0.8148148148148148,0.18518518518518523,0.04,0.22518518518518524
"(4, 5, 7, 11)",0000110100010,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 5, 7, 11, 12)",0000110100011,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 5, 7, 10)",0000110100100,4,0.6666666666666666,0.33333333333333337,0.04,0.37333333333333335
"(4, 5, 7, 10, 12)",0000110100101,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 7, 10, 11)",0000110100110,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 7, 10, 11, 12)",0000110100111,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(4, 5, 7, 9)",0000110101000,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(4, 5, 7, 9, 12)",0000110101001,5,0.8148148148148148,0.18518518518518523,0.05,0.23518518518518522
"(4, 5, 7, 9, 11)",0000110101010,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 5, 7, 9, 11, 12)",0000110101011,6,0.8518518518518519,0.14814814814814814,0.06,0.20814814814814814
"(4, 5, 7, 9, 10)",0000110101100,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(4, 5, 7, 9, 10, 12)",0000110101101,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(4, 5, 7, 9, 10, 11)",0000110101110,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(4, 5, 7, 9, 10, 11, 12)",0000110101111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(4, 5, 7, 8)",0000110110000,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 5, 7, 8, 12)",0000110110001,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(4, 5, 7, 8, 11)",0000110110010,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 7, 8, 11, 12)",0000110110011,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 5, 7, 8, 10)",0000110110100,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(4, 5, 7, 8, 10, 12)",0000110110101,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 5, 7, 8, 10, 11)",0000110110110,6,0.8395061728395061,0.16049382716049387,0.06,0.22049382716049387
"(4, 5, 7, 8, 10, 11, 12)",0000110110111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(4, 5, 7, 8, 9)",0000110111000,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(4, 5, 7, 8, 9, 12)",0000110111001,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(4, 5, 7, 8, 9, 11)",0000110111010,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 5, 7, 8, 9, 11, 12)",0000110111011,7,0.8518518518518519,0.14814814814814814,0.07,0.21814814814814815
"(4, 5, 7, 8, 9, 10)",0000110111100,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(4, 5, 7, 8, 9, 10, 12)",0000110111101,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(4, 5, 7, 8, 9, 10, 11)",0000110111110,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(4, 5, 7, 8, 9, 10, 11, 12)",0000110111111,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(4, 5, 6)",0000111000000,3,0.5555555555555556,0.4444444444444444,0.03,0.47444444444444445
"(4, 5, 6, 12)",0000111000001,4,0.6790123456790124,0.32098765432098764,0.04,0.3609876543209876
"(4, 5, 6, 11)",0000111000010,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 5, 6, 11, 12)",0000111000011,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(4, 5, 6, 10)",0000111000100,4,0.5925925925925926,0.40740740740740744,0.04,0.4474074074074074
"(4, 5, 6, 10, 12)",0000111000101,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 5, 6, 10, 11)",0000111000110,5,0.6172839506172839,0.3827160493827161,0.05,0.4327160493827161
"(4, 5, 6, 10, 11, 12)",0000111000111,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 5, 6, 9)",0000111001000,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(4, 5, 6, 9, 12)",0000111001001,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 5, 6, 9, 11)",0000111001010,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(4, 5, 6, 9, 11, 12)",0000111001011,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(4, 5, 6, 9, 10)",0000111001100,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(4, 5, 6, 9, 10, 12)",0000111001101,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(4, 5, 6, 9, 10, 11)",0000111001110,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(4, 5, 6, 9, 10, 11, 12)",0000111001111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(4, 5, 6, 8)",0000111010000,4,0.6049382716049383,0.3950617283950617,0.04,0.4350617283950617
"(4, 5, 6, 8, 12)",0000111010001,5,0.7037037037037037,0.2962962962962963,0.05,0.34629629629629627
"(4, 5, 6, 8, 11)",0000111010010,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(4, 5, 6, 8, 11, 12)",0000111010011,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
